Setting,Seed,Modes,High-Quality Samples,Reverse KL
alpha-2.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,30,4,0.1755,0.6738471721095018
alpha-0.8_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,21,18,0.326,0.12831097237341438
alpha-2.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,23,6,0.1615,0.4926432806853324
alpha-2.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,26,9,0.2665,0.5507096778289938
alpha-0.8_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,24,12,0.329,0.4970252320883639
alpha-2.0_dlayers-1_glayers-4_dwidth-100_gwidth-400_dlr-0.0001_glr-0.0001_,25,5,0.306,0.9943780051575072
alpha-0.8_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,15,0.382,0.221616254494859
alpha-0.8_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,26,11,0.273,0.3491533738586916
alpha-0.8_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,22,21,0.562,0.04158888059012855
alpha-0.8_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,27,20,0.4845,0.01561552307735242
alpha-0.8_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,28,23,0.5815,0.00995771536968727
alpha-0.8_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,29,24,0.4905,0.05764411095501387
alpha-0.8_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,19,0.4605,0.1483857880157489
alpha-0.9_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,24,21,0.4525,0.07379481248875194
alpha-0.9_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,22,13,0.279,0.22907340664610376
alpha-0.9_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,21,12,0.3245,0.4711038122659698
alpha-0.9_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,7,0.212,0.517038043298018
alpha-0.9_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,23,0.5015,0.09001741045303714
alpha-0.9_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,28,13,0.368,0.33944766913026914
alpha-1.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,21,20,0.41,0.15320769266762355
alpha-0.9_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,22,0.4975,0.03583125895170162
alpha-1.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,18,0.429,0.1028680206704032
alpha-0.9_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,26,8,0.2575,0.46230005462893486
alpha-1.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,24,15,0.4625,0.2705149605535422
alpha-1.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,9,0.2975,0.4082118199641928
alpha-1.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,28,14,0.3435,0.08847630099104692
alpha-0.9_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,29,20,0.4245,0.06038862288858751
alpha-1.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,26,16,0.3395,0.11846822846212844
alpha-0.9_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,27,14,0.411,0.15873851271216535
alpha-1.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,27,23,0.4565,0.01510561008128786
alpha-1.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,22,15,0.3745,0.295724427861727
alpha-1.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,29,16,0.369,0.2767437180076746
alpha-1.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,15,0.3185,0.2313057634105475
alpha-1.1_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,21,10,0.299,0.45584229369718704
alpha-1.1_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,22,15,0.2805,0.14010674560389721
alpha-1.1_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,10,0.355,0.3764161966130549
alpha-1.1_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,24,10,0.278,0.3142287377224602
alpha-1.1_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,5,0.207,0.35053781301043785
alpha-1.1_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,27,23,0.596,0.07689366205356693
alpha-1.1_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,28,12,0.424,0.42207522111855134
alpha-1.1_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,29,10,0.3645,0.581065842323681
alpha-1.2_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,26,6,0.1925,0.45280405300532517
alpha-1.2_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,12,0.3425,0.34182326688036435
alpha-1.2_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,27,7,0.176,0.5536471195934187
alpha-1.2_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,21,10,0.3295,0.47787709362776293
alpha-1.2_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,10,0.1875,0.1501294483894665
alpha-1.1_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,26,13,0.343,0.21366705047011628
alpha-1.2_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,28,18,0.4565,0.09417156751070802
alpha-1.2_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,29,12,0.265,0.40753502229648136
alpha-1.2_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,7,0.335,0.5389452746524324
alpha-1.2_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,22,14,0.4685,0.422783314119033
alpha-1.2_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,24,6,0.1075,0.5630428570557761
alpha-1.1_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,11,0.385,0.4923215346062742
alpha-1.5_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,21,8,0.196,0.38529880913814096
alpha-1.5_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,22,9,0.26,0.38577187976484556
alpha-1.5_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,13,0.343,0.238300418600014
alpha-1.5_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,24,8,0.1885,0.3948523957019652
alpha-1.5_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,28,11,0.254,0.33035828597521316
alpha-1.5_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,7,0.1685,0.38563390549189
alpha-1.5_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,26,9,0.422,0.7019372849388446
alpha-1.5_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,27,8,0.1835,0.5370518357927234
alpha-1.5_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,29,9,0.225,0.44141001561865234
alpha-2.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,22,9,0.2735,0.654057695406383
alpha-2.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,23,6,0.1765,0.49476528327063685
alpha-1.5_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,7,0.2545,0.9096311601077516
alpha-2.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,21,8,0.2205,0.6506842526432706
alpha-2.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,27,0,0.0,2.0674157742249455
alpha-2.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,28,10,0.195,0.34110620280836773
alpha-2.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,30,9,0.357,0.47768042816938344
alpha-2.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,29,6,0.2645,0.6875591118118605
alpha-2.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,26,5,0.159,0.637025697806663
alpha-2.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,25,15,0.2855,0.09789941487147481
alpha-2.0_dlayers-1_glayers-4_dwidth-150_gwidth-400_dlr-0.0001_glr-0.0001_,24,9,0.2045,0.49369925590370584
