Setting,Seed,FID Score,Epochs,FIDs
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.6,18,56.608937579883786,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[665.548444575907, 206.3684069742635, 99.9663018212824, 99.97277157972803, 62.74046989837245, 37.63261893074355, 44.04091086782091, 44.182317016701745, 44.69000819591338, 56.608937579883786]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.7,18,60.416215258004854,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[324.7968907521557, 135.1554090602765, 86.29086669765275, 76.80465971960314, 50.9883760126113, 45.79336676771436, 37.161429185696875, 52.205780755331034, 44.74053482924978, 60.416215258004854]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.7,18,72.33092616758086,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1264.0781814308257, 217.4062617976931, 164.5145042969367, 91.8363584070247, 54.64003851497091, 52.68598205011335, 49.453590722469244, 45.232966865879234, 42.88910616535577, 72.33092616758086]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-1,18,114.53155439950876,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[580.6764357555037, 156.4870154588823, 62.32699632468211, 75.12464289342165, 52.22119575647207, 57.73146012799498, 44.72708642185148, 80.94012817966484, 51.65419167045184, 114.53155439950876]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.5,18,76.5449395031851,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1069.7303304623824, 1364.9843312052544, 719.8082724204892, 397.37582437986214, 259.1569109815357, 256.2432400563886, 144.15098958500892, 78.77781691947769, 76.25051362534839, 76.5449395031851]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.5,18,98.96134650973158,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1520.761131862962, 1089.1364288466432, 1146.263966558095, 474.7049327589093, 375.55818420600076, 222.78103856048722, 162.75372998330784, 160.21690936265475, 134.19346657136055, 98.96134650973158]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.6,18,35.446835970780285,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[827.4736669645952, 620.6785583685297, 369.001661075687, 177.94547196718736, 123.456360156894, 72.76306138784685, 64.25420534151408, 43.09961838691811, 43.6936830025121, 35.446835970780285]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.8,18,59.54932455700691,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[504.50101274994336, 218.1729841888084, 113.27447280084391, 63.02041025312462, 48.55874586007121, 49.73967040790092, 53.929213915171886, 45.65983547196413, 40.23486885772786, 59.54932455700691]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.8,18,51.88027091226331,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1057.7817614239877, 262.31561125805024, 102.16889385393415, 81.26368924565679, 67.92473582865341, 63.726393155681194, 54.426565752429724, 63.172916919171485, 51.54668539187787, 51.88027091226331]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.6,18,54.22638420358703,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1524.3544787216583, 632.3622939371925, 229.01796249818653, 104.59046498425198, 78.22399648703265, 77.02059903094391, 81.04536093220952, 54.098768476863484, 114.9625352342648, 54.22638420358703]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-1,18,2242.3672789835246,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[778.4967249842495, 225.15683554614088, 96.17260546479042, 64.17419651373598, 61.800576992130004, 51.524702453518785, 51.51096471429298, 59.80680015792575, 43.82025563883985, 2242.3672789835246]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.7,18,58.99586012051918,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[827.374181895668, 262.66213999577303, 114.27267918226426, 79.08412707168713, 78.4027001267923, 56.95444303082877, 89.65045388701242, 74.10490591740881, 49.690564846961024, 58.99586012051918]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.5,18,83.21060250335029,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1316.0839245198626, 1126.6568118100004, 499.9101030820068, 663.2786739765667, 191.54201716935995, 216.87043761228574, 241.17720322096943, 100.88045047013406, 101.21631734698826, 83.21060250335029]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.5,18,107.19809006206208,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1771.9441239250416, 1483.9502974242632, 512.8760334621106, 406.603115447813, 206.82189456619676, 138.76538546504014, 176.17228704598915, 116.99364939549821, 85.8031841588463, 107.19809006206208]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.9,18,87.84731793727497,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[536.0550558865864, 234.46154253472162, 98.23083352632011, 81.11295318054795, 66.00278964889617, 72.98976738268959, 52.16128095399904, 113.07551131184618, 51.79507878228253, 87.84731793727497]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.7,18,129.61671986300905,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[739.3946876420459, 286.70115496163135, 108.3795678846177, 74.2477385508837, 75.92486385766506, 55.66411700004164, 83.10201874066036, 98.18392495551643, 119.10537027077157, 129.61671986300905]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.9,18,112.45786953060428,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[619.5066345571764, 184.09740587554984, 82.3870502054101, 87.03757074519251, 58.11592720776889, 85.77121582486541, 82.83369234410884, 94.9553071017582, 87.21480507779984, 112.45786953060428]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-1,18,61.47806120739972,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1066.0812556432138, 158.4659468832425, 85.13964443455143, 83.4533873678671, 60.56998865365199, 58.85252625989608, 71.97864591788948, 61.284904813865865, 42.12096503459986, 61.47806120739972]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-1,18,1758.2587625937344,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[609.8308212822183, 232.47376191814487, 94.72076774789673, 75.63789998433504, 56.12932943031956, 48.64418937977234, 53.13821788406267, 63.091722454509636, 70.09334204920253, 1758.2587625937344]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.9,18,1906.6992663317137,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[803.7938846214065, 192.34776830664555, 134.0792124483695, 73.10940056903166, 56.472454267747366, 42.70834026529258, 64.19761900808112, 1905.2513213705106, 1905.1736984127144, 1906.6992663317137]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.7,18,75.1447815526567,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1280.9685079117874, 382.54693804359226, 149.22588964004444, 125.89573531653593, 94.36759088159465, 61.39940715204534, 89.54404129307602, 78.55755584368114, 48.391845012683234, 75.1447815526567]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.9,18,75.07243898233207,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[599.9437932081942, 162.19992053484214, 84.1384722399223, 77.20010203562344, 56.95518185833305, 43.25368091533028, 42.975023287312524, 73.53693128780242, 46.85109748091372, 75.07243898233207]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.8,18,134.00143743149147,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[801.6838403925085, 255.99965088948738, 96.6133872646094, 81.17103591537057, 62.07275875388336, 55.985142973203665, 61.541767909590135, 78.09354123256662, 122.97766174970639, 134.00143743149147]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.6,18,37.0264614682651,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1219.9678647274916, 838.634863636021, 382.8639041521544, 173.41602577443246, 152.08421402773172, 67.7294332953013, 74.59757913898557, 57.468452014472405, 61.78291854217423, 37.0264614682651]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.6,18,68.1684600318423,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1611.2655584883055, 602.1128444887868, 363.9260833091879, 142.01104235444734, 100.14431570936529, 90.91844543848458, 76.75016602622122, 86.90313705858478, 54.49716910812003, 68.1684600318423]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.5,18,613.7499669931483,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1623.3690201579261, 1273.4755448319338, 1180.799323407242, 1439.2103010326807, 285.60532006783046, 322.0141436165686, 154.2512689450067, 154.8399610002382, 475.1078883284665, 613.7499669931483]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.8,18,59.390115952860924,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[615.724741023826, 267.35763869207256, 82.15004798635744, 75.53127417460519, 60.954601698502984, 48.26658180127697, 54.1515762938792, 52.98908078941713, 37.27291054726447, 59.390115952860924]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-1,18,151.75511848960082,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1136.5284458897083, 259.18574245703826, 117.9186836626875, 79.31505580758778, 76.5091674484238, 67.2651307576009, 61.033217115294065, 68.57951147437461, 130.04467939581127, 151.75511848960082]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.8,18,117.88878619009802,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[790.5704604653341, 235.90528168074104, 125.9823794756087, 121.41714320923609, 76.37952245642873, 69.55658784577963, 61.5280690570296, 75.26314200804109, 86.63154246014676, 117.88878619009802]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.5,18,158.80577962509972,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1446.441271987453, 1545.9747966094255, 1308.7459689994907, 926.8051939139908, 280.67370257285165, 250.9612679057651, 502.8118743509784, 145.204989450654, 103.84732641242499, 158.80577962509972]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.7,18,46.428785058358244,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1557.3946133833847, 353.0224676370203, 230.42993220717176, 95.17668772188335, 93.81613890150561, 56.678702718636146, 56.42218720660071, 58.87660717503286, 48.81721836623183, 46.428785058358244]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.7,18,94.8590916997357,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[872.2356047067049, 511.47658801047623, 176.6601838398617, 142.2544148876691, 106.07514337977216, 69.07928213933417, 72.51553271544185, 89.8247324547068, 76.05332945015971, 94.8590916997357]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.6,18,40.53648039565246,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1250.713052000462, 1348.85116794008, 500.26340571949424, 353.6657114054012, 163.10393400459634, 218.15449142589887, 84.70454011012202, 59.74998227712638, 60.48845615026232, 40.53648039565246]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.9,19,94.5098770480613,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[278.97777976710915, 191.49037357916166, 85.94686056832529, 76.5933165765033, 48.120121846713346, 64.16953403282457, 78.98577628207613, 85.0462744489464, 95.28308813144122, 94.5098770480613]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.9,18,57.851432366816425,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[889.2932477126615, 280.53457409641476, 116.96050981601763, 84.24923216284174, 60.06483025540854, 54.729047052896135, 45.316247004839056, 58.10365231320975, 67.50584754035185, 57.851432366816425]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.6,18,49.54523624798992,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1497.1830685777797, 537.551391235784, 764.2761898504739, 177.06974074796221, 145.13809398433364, 71.37449375494612, 83.01209452353862, 61.98611873420896, 59.56324631127643, 49.54523624798992]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-1,18,51.30612383900939,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[646.6630201115627, 290.6567015124725, 154.71331098538042, 80.51852784133473, 68.02519170947164, 64.14402030386373, 56.227836568843145, 76.30930630596094, 56.46798707183507, 51.30612383900939]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.6,19,100.2822295004687,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[399.0204813538314, 146.27771676619795, 105.6546690628877, 66.14808994763212, 53.600006399151994, 50.41661031498063, 54.35760048623729, 68.18507856255565, 69.79663242155812, 100.2822295004687]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.7,19,88.9584536993184,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[341.0957396258798, 161.9667668288788, 78.81031866015917, 77.67274960548843, 52.30429997513329, 52.13964021863728, 66.70214019987043, 87.89437649217098, 91.91531407674233, 88.9584536993184]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.5,19,69.54688425339862,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[704.875483150083, 249.45767334494008, 160.00214402640768, 98.98544188488904, 93.18599071764106, 65.82177726272982, 82.29187463730818, 52.18403597463782, 60.45671747425138, 69.54688425339862]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.8,18,57.73317905682734,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[641.5210013437317, 256.96371637457275, 135.91930156961803, 75.36096213894939, 99.69905639335673, 60.463922200562024, 47.61270260642493, 109.66823651329128, 52.24243650180256, 57.73317905682734]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.6,19,87.80390192367781,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[599.2314680223006, 116.308699403265, 94.98249348985303, 68.12322073816176, 50.05243491698138, 41.42895210233655, 110.61391843570584, 82.84169642235679, 114.90289692773206, 87.80390192367781]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.001-g_alpha-1-d_alpha-0.9,18,154.9613536333802,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[853.0150018443364, 207.04161677862146, 126.4991089191733, 74.81763323102018, 101.98377304996507, 63.90716000013367, 139.61661873595142, 59.3236395244063, 68.39315274640285, 154.9613536333802]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.8,19,109.3083780621912,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[955.7194474989203, 149.72673616138195, 64.62814925694317, 49.155586116582526, 58.49459628130535, 52.98254914257609, 57.79122848948805, 64.72091471551266, 81.33745504165859, 109.3083780621912]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.8,19,99.14300799866714,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[418.12182795783474, 95.38610527581159, 89.00512204180484, 53.729620749579, 59.94998718896568, 51.986492993875345, 80.926629599428, 92.14129405601966, 93.69475179563938, 99.14300799866714]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.7,19,96.43846003925535,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[333.2869827553303, 144.33816643744194, 76.2099220282164, 62.24240470695645, 77.33133078702372, 55.19119709586266, 59.943160271702936, 64.40024464825274, 81.72529918301768, 96.43846003925535]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-0.5,19,48.507351293583724,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1233.0059026772242, 396.5457163115103, 178.7901899820681, 106.22286159067414, 74.77703836485637, 64.58075740058268, 160.613063800105, 72.90533873060076, 115.98674292519729, 48.507351293583724]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0001-g_alpha-1-d_alpha-1,19,78.90245461982204,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[389.4646256474839, 112.37851259628496, 83.6917550785331, 51.07944373805685, 61.30348086334959, 91.60952696762592, 88.68517185613791, 90.04943301454023, 90.69529035913934, 78.90245461982204]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-0.9,19,94.53236661245171,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[225.14941758548025, 200.28587513615082, 81.15736384591105, 53.979110358297476, 49.024664218072644, 44.39241715836852, 49.50252478997004, 87.48446374752962, 102.29087975460709, 94.53236661245171]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.5,19,47.32399493426374,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1610.8119202271077, 573.5518127829706, 491.03700154405374, 324.46464878521704, 180.17023738485318, 108.848276839949, 87.23852922251376, 59.968243459769155, 101.43329775406983, 47.32399493426374]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.6,19,74.01247812585643,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1601.0623190727413, 463.0562438895531, 243.07577830860055, 93.9340410032446, 72.79688890290697, 74.28145837980969, 80.77868421274093, 55.01093387381252, 39.484507790516545, 74.01247812585643]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.7,19,104.7128057080721,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[926.0171775733211, 255.64283223344296, 117.67671202966847, 71.40369658117754, 83.75438571622954, 59.17099582235733, 53.37729154729027, 76.221110724239, 95.28597748837228, 104.7128057080721]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.5,19,99.50245196844355,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1877.9631428876628, 1632.6128322967138, 1522.7459631173333, 640.2276313317161, 391.6878226703559, 195.72956324478957, 169.79624569691566, 126.25892500755606, 123.5864768090969, 99.50245196844355]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-1,19,121.80672167502621,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[689.4727567960679, 226.32770788526068, 165.25333461928346, 71.92916659802847, 102.422116683441, 113.33750529074507, 130.9944266863431, 114.0800033580017, 144.6207023608256, 121.80672167502621]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.6,19,46.10407280743516,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1167.9601453586733, 662.7864131409567, 327.4500898162705, 149.75880766656803, 100.34197274040844, 84.37442103046021, 46.71614741353619, 58.431697078018715, 58.94935427198561, 46.10407280743516]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0002-g_alpha-1-d_alpha-1,19,107.93839630835464,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[391.59610335759476, 172.31473173886047, 87.42571013556744, 56.13912816344805, 48.76821757061123, 87.00831818311644, 93.57963572140841, 99.32396258604626, 115.19368133413866, 107.93839630835464]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.8,19,114.52742017596529,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[788.9360005541548, 262.0004320577692, 87.72747322381724, 99.06825753799444, 81.1240179971569, 59.267147265530525, 97.2265413109069, 92.50193963106278, 52.24677290367049, 114.52742017596529]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-1,19,54.18412575519881,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[728.4099453130581, 212.87507540263437, 107.26132166668731, 65.45383764962412, 57.60203288622165, 51.95454180727347, 84.52633496524936, 74.09168184503483, 53.60548512900186, 54.18412575519881]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-1,19,2111.0627895646367,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[2111.221544551218, 2109.5891948793974, 2110.884051698206, 2110.2734799635596, 2109.0180164370163, 2110.5015203387316, 2110.5071214277696, 2109.6545022531536, 2111.1938354238573, 2111.0627895646367]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.9,19,123.02778730665796,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[446.0618718889251, 179.5428687068769, 104.33706351682633, 84.02314866113807, 117.6109932878935, 129.377971187537, 149.58202230835195, 128.70737603013333, 133.03220916068017, 123.02778730665796]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.6,19,60.83143899759898,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1281.6709517012187, 813.8211310385191, 387.67445329435895, 194.85208553829125, 142.89074593139708, 76.0801060094825, 70.07856355548881, 78.47535062553868, 54.58984387593762, 60.83143899759898]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.7,19,40.435293939752114,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[592.0976091920257, 333.5646550737107, 124.63839615070447, 68.86633021733917, 61.478939336554504, 65.61954866791268, 50.61558630375259, 44.35167313791237, 65.13505749889964, 40.435293939752114]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.5,19,481.89574757282173,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1640.9362703898983, 1592.7806583128945, 656.1007053758512, 1725.8192312196613, 297.9734433042645, 142.24878189305446, 336.3827411438806, 94.88321762060605, 604.1582114089634, 481.89574757282173]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0006-g_alpha-1-d_alpha-0.9,19,131.44736031028447,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[919.6303052488794, 193.5825608752666, 89.11183368468824, 94.23208763581476, 84.57661372138921, 61.485706033469114, 62.36001794997014, 66.43526039415326, 121.32326877930018, 131.44736031028447]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0005-g_alpha-1-d_alpha-0.8,19,116.88254340970775,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[750.1367166282309, 222.52270974206908, 111.21070160392696, 73.50282572575315, 52.147756752798614, 81.73626379407847, 53.243938254907334, 90.01926519402969, 109.58628896843209, 116.88254340970775]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.7,19,45.59224734638792,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[775.8237622491597, 371.3690222801831, 130.26764392580958, 94.3656134471961, 70.16660130445723, 62.839596021857346, 71.98558572496245, 55.19667692011615, 59.585044475711584, 45.59224734638792]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.5,19,72.07859915540064,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1229.8017596526006, 1081.2641842567386, 741.3242727784291, 919.3709215230984, 365.41840184218233, 267.5524844192612, 259.30527505683335, 152.66380313976288, 119.67207844040695, 72.07859915540064]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.9,19,118.97861257592763,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[512.2539816501102, 314.71999747564416, 97.3078744861823, 98.58367264871174, 74.1904357518631, 69.84096930837688, 67.53762610173021, 120.23825870916312, 119.92333240332391, 118.97861257592763]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.6,19,42.84336197472169,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1874.1811118389605, 1712.922806310362, 805.1513910711554, 259.724150412025, 154.24078414945552, 106.70206504843281, 73.13811963507351, 75.91875577674386, 67.77701812252792, 42.84336197472169]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.8,19,63.66135678727835,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[692.57435145347, 350.61769188806, 138.3286070384347, 79.65926961155787, 86.53181325756896, 84.53038881034377, 89.51584386576144, 54.245499316396035, 71.3914654874211, 63.66135678727835]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.9,19,51.880040444446195,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1028.9036194775026, 218.9901196916437, 104.66508533163437, 66.6443869349157, 52.610086332247306, 51.360174356888024, 42.207136918534275, 38.49187641260289, 49.84626878240215, 51.880040444446195]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-0.7,19,50.2105086188169,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1373.5430804073544, 387.19459515380765, 196.8748015711535, 111.46718886813017, 88.43703184917922, 65.791926232999, 51.83003927779953, 53.971596147626315, 52.55645433348411, 50.2105086188169]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0008-g_alpha-1-d_alpha-1,19,123.86389641451387,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[826.9658261045367, 208.8643226957081, 116.38900442533031, 65.48513505880646, 62.67523121873876, 53.68129013588498, 68.3569373924571, 50.81449249406785, 55.88754427700758, 123.86389641451387]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0007-g_alpha-1-d_alpha-0.8,19,135.83149634064648,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[661.1082476161589, 188.54623080069643, 161.2926174138679, 84.7115465700524, 66.64455937310856, 49.897006027863085, 60.76700828594073, 72.59286694052605, 54.89000923797437, 135.83149634064648]"
-non_saturating-n_epochs-100-epoch_step-10-g_lr-0.0009-g_alpha-1-d_alpha-0.6,19,46.36136810500341,"[10, 20, 30, 40, 50, 60, 70, 80, 90, 100]","[1582.3595633354403, 903.7532422301513, 435.0898486428837, 186.55773632631633, 123.5601805761213, 73.73940808010968, 106.6990900519686, 78.4105872442617, 50.076417910233204, 46.36136810500341]"
